TransactionDate,Category,DailySalesAmount
2024-10-29,Laptops,249877.81
2022-09-21,Laptops,264170.14
2024-10-11,Laptops,339124.83999999997
2022-05-23,TVs,327519.89
2022-12-28,Laptops,258445.74
2020-11-14,TVs,271543.6
2022-06-15,TVs,201234.57
2023-03-21,Smartphones,221014.94
2021-09-02,Accessories,180842.76000000004
2022-05-19,TVs,166164.83000000002
2024-07-29,Smartphones,208340.27000000002
2020-07-17,Smartphones,375733.6
2021-07-12,TVs,227979.95
2023-06-26,Laptops,185237.76
2023-09-13,TVs,285600.26
2022-09-11,TVs,156617.79
2021-08-09,Accessories,293730.39
2022-07-07,Tablets,247077.43000000002
2022-12-06,Accessories,281654.76
2024-03-31,Tablets,207982.71
2025-06-07,Tablets,243112.3
2024-11-13,Smartphones,346314.66000000003
2021-09-29,Laptops,224476.62
2021-10-20,Laptops,309214.49
2022-08-03,TVs,205454.11
2023-09-27,Laptops,281836.94999999995
2023-01-30,Accessories,240021.04999999996
2021-06-03,Smartphones,311546.09
2021-09-14,Tablets,207302.33000000002
2023-04-10,Accessories,280715.44000000006
2024-03-05,Tablets,338324.98
2024-04-27,Tablets,264020.36
2025-06-06,Laptops,244916.16999999998
2021-05-20,Accessories,250868.13
2022-05-10,TVs,254973.99000000002
2020-10-01,Smartphones,216934.61999999997
2024-09-20,Smartphones,251152.3
2021-01-28,Tablets,238412.78
2020-07-14,Laptops,282170.53
2023-06-04,Smartphones,194741.62
2020-11-08,TVs,205502.00000000003
2024-08-09,TVs,266365.21
2024-10-18,Laptops,157772.62000000002
2020-09-17,Smartphones,165628.27
2025-01-23,Tablets,311551.67000000004
2023-11-29,TVs,262218.81
2023-01-10,Smartphones,136298.43
2022-01-20,Smartphones,129976.71
2025-04-02,Accessories,238798.74999999997
2022-03-19,Accessories,356721.17
2021-06-16,Accessories,279905.48
2022-12-09,Tablets,195784.59999999998
2020-07-23,Laptops,284552.43
2023-07-04,Tablets,332603.14
2020-06-20,Accessories,233270.78999999998
2023-11-06,Smartphones,263771.31
2021-04-29,Tablets,218883.64
2022-05-27,Accessories,220192.28999999998
2023-03-07,Laptops,182955.22
2023-02-14,TVs,302105.46
2021-07-18,Accessories,250925.02
2021-08-06,Smartphones,206591.38999999998
2024-10-12,Accessories,247214.83
2020-07-15,Tablets,194034.15
2024-01-19,Laptops,255802.85000000003
2020-08-24,Smartphones,272201.55
2024-10-01,Smartphones,242626.97
2023-03-04,TVs,238182.30000000002
2022-02-02,Accessories,233928.59999999998
2021-02-21,TVs,260328.22000000003
2021-07-07,Tablets,261226.15999999997
2024-04-30,Tablets,184162.43
2022-05-05,Accessories,273335.73
2025-02-18,Smartphones,250937.27
2022-10-20,TVs,228952.18
2023-01-15,Smartphones,229758.03
2021-03-19,Smartphones,247172.41
2022-04-13,Smartphones,330677.0
2022-02-07,Smartphones,262817.31999999995
2022-03-07,Accessories,235661.96
2024-03-19,Smartphones,318053.91000000003
2024-04-05,Accessories,288356.08999999997
2022-12-13,Tablets,327059.74
2024-08-04,Tablets,291840.65
2022-07-22,Accessories,273406.89
2024-06-29,Laptops,202327.62999999998
2021-11-30,Laptops,323646.4199999999
2024-09-26,Laptops,197038.94
2023-01-07,Smartphones,301846.62
2021-09-09,Smartphones,299654.19
2025-04-10,Accessories,266394.35
2023-08-25,Tablets,242643.69
2025-02-06,Laptops,246001.62
2020-12-27,Laptops,319555.19
2022-08-05,TVs,228955.52000000002
2020-12-26,Accessories,187588.5
2024-04-26,Smartphones,230289.4
2020-12-29,TVs,210856.12
2025-02-17,Accessories,144170.83
2020-10-10,TVs,179988.99000000002
2021-11-23,Laptops,222295.57000000004
2024-03-12,Laptops,134152.00999999998
2024-09-11,Smartphones,234261.51
2022-02-19,Laptops,335797.37
2022-09-23,Tablets,214668.45
2024-04-14,Accessories,185574.67
2022-06-05,Accessories,308204.62
2021-07-08,Tablets,298165.04000000004
2024-04-06,TVs,223198.13
2020-07-01,Smartphones,312355.14999999997
2021-07-12,Smartphones,207343.54000000004
2021-07-08,Laptops,225381.91
2020-08-11,Tablets,377674.05000000005
2020-09-27,TVs,327619.92
2022-03-02,Laptops,234908.83999999997
2022-12-08,Accessories,218160.93000000005
2022-09-26,Smartphones,288167.31999999995
2023-06-30,TVs,233643.66000000003
2024-06-17,Laptops,192154.81
2024-04-26,Tablets,260803.29999999996
2021-05-18,Smartphones,265839.28
2025-05-16,Smartphones,176836.26
2023-04-22,Laptops,196690.00000000003
2022-03-14,Tablets,260627.08000000002
2022-10-30,Smartphones,194500.87000000002
2024-12-04,Laptops,374192.24
2024-02-23,Laptops,170126.93
2023-11-23,Accessories,225563.94999999998
2024-03-19,TVs,244623.16
2020-08-02,TVs,278897.06
2020-07-18,Tablets,246999.28000000003
2025-01-20,Tablets,371921.87
2022-06-25,Laptops,299337.88
2023-04-26,Tablets,199874.72
2021-06-08,Laptops,344786.19
2024-03-01,TVs,241627.31999999998
2022-10-15,Smartphones,235315.37
2023-11-05,Smartphones,188442.94
2023-01-09,Smartphones,213048.22
2020-06-25,Laptops,274764.01
2022-05-26,Laptops,207899.36000000002
2024-11-04,TVs,242827.14
2024-08-25,Laptops,375500.54
2025-05-13,TVs,212572.15999999997
2022-05-01,Tablets,279532.41000000003
2020-09-11,Tablets,192890.31
2021-02-20,TVs,226776.21999999997
2021-01-30,Tablets,193131.36
2023-01-16,Laptops,295138.72
2025-02-15,TVs,284131.02
2024-03-09,Tablets,209495.21000000002
2022-11-19,Laptops,243183.26
2025-05-25,Laptops,379958.62
2024-01-12,TVs,347139.68
2021-07-04,Laptops,190405.88999999998
2021-02-27,Tablets,257376.31999999998
2022-09-03,Laptops,238246.69999999998
2021-02-15,Tablets,249921.10000000003
2024-03-20,Accessories,316261.06999999995
2022-07-27,TVs,223691.74999999994
2025-01-31,Accessories,190680.09999999998
2025-02-03,TVs,224269.27000000002
2020-12-26,Tablets,216717.57000000004
2022-11-07,TVs,234415.51000000004
2022-02-06,Tablets,258482.86
2024-07-10,TVs,197137.85
2023-12-12,Laptops,212440.1
2020-08-28,Smartphones,198748.97999999998
2022-11-02,Tablets,255069.71999999997
2020-11-24,Tablets,193643.23
2021-12-19,Accessories,219837.56
2024-02-14,Laptops,283068.37
2021-05-17,Smartphones,170965.94
2023-10-09,Smartphones,260887.06
2022-05-31,Accessories,375347.14
2025-03-29,Smartphones,290019.89
2020-07-24,Smartphones,224644.33
2023-04-11,TVs,297465.97000000003
2021-08-10,Accessories,271687.74000000005
2025-06-18,TVs,200696.87
2023-01-23,Accessories,262583.47
2020-09-09,Smartphones,250450.74999999997
2020-10-11,Laptops,292301.20999999996
2020-08-05,Accessories,353802.01
2023-07-23,Smartphones,329066.72
2023-02-24,Accessories,325989.25
2023-02-18,Accessories,163989.46999999997
2022-10-12,Smartphones,277360.27
2023-07-25,Smartphones,228131.63999999998
2021-06-12,Tablets,312131.75
2020-09-04,Laptops,194190.9
2024-12-07,Laptops,291132.65
2022-05-01,TVs,268829.85
2020-12-14,Tablets,298497.64
2021-04-12,Accessories,240654.05000000005
2021-12-27,Laptops,253310.58000000002
2024-08-02,Smartphones,253345.34000000003
2024-09-14,Smartphones,250237.57
2025-05-21,Smartphones,295338.54
2024-03-24,Tablets,384537.45999999996
2024-03-27,Tablets,268152.58999999997
2021-06-24,TVs,303226.23
2025-01-30,Accessories,262164.59
2024-08-06,Smartphones,282486.4
2020-08-23,TVs,215873.96000000002
2022-02-20,Tablets,271244.74
2024-02-08,Accessories,225978.46000000002
2022-10-14,Laptops,314855.93
2022-10-23,Laptops,343098.18
2022-04-15,Laptops,186074.7
2021-10-17,TVs,316247.31
2022-02-06,Laptops,312415.01
2024-10-19,Smartphones,224557.7
2024-12-30,TVs,210691.21
2021-04-10,Accessories,259434.55000000002
2023-12-03,Smartphones,266799.96
2023-10-07,Accessories,221787.83000000002
2024-05-09,Accessories,230562.1
2024-10-21,Tablets,189520.61
2020-12-26,TVs,211381.61
2020-08-31,Accessories,256596.44999999998
2022-01-22,Tablets,281297.76
2021-08-21,Laptops,293726.32
2024-12-23,Accessories,276551.25
2024-04-11,Tablets,258793.57
2021-04-03,Accessories,241269.04
2024-05-13,Laptops,210125.38
2021-03-23,TVs,231749.83000000002
2021-12-04,Laptops,387989.56000000006
2025-01-26,TVs,304455.68999999994
2021-11-18,Tablets,244920.31
2022-03-16,Smartphones,254469.73
2023-05-22,Accessories,271732.4
2021-09-16,Laptops,377259.5
2020-08-24,TVs,225277.23999999996
2023-09-11,Tablets,187504.83000000002
2025-05-17,Accessories,157104.4
2025-05-07,Smartphones,216270.61999999997
2022-12-19,Smartphones,191651.53
2021-07-23,Smartphones,436501.57999999996
2024-07-10,Smartphones,265313.2
2020-08-21,Accessories,252037.56999999998
2020-12-20,TVs,320556.79000000004
2024-01-29,Accessories,320285.02999999997
2024-03-27,Smartphones,284299.67
2024-06-27,Tablets,304282.62
2022-08-12,Laptops,257055.05
2021-05-12,Accessories,256752.19999999998
2025-05-29,Smartphones,168320.91000000003
2023-11-05,Laptops,378416.32999999996
2020-11-25,Accessories,281964.75
2022-05-23,Tablets,160140.22999999998
2021-02-18,TVs,401250.69
2021-09-29,Smartphones,323202.52
2022-04-18,Tablets,233372.24000000002
2021-06-14,Accessories,162360.44999999998
2022-04-20,Smartphones,292563.25999999995
2025-02-17,Smartphones,202203.13999999998
2024-11-05,TVs,219550.26000000004
2024-03-02,Accessories,218827.26
2024-11-28,Tablets,277096.0
2020-07-11,Laptops,194921.11
2025-05-29,Accessories,252822.06
2023-05-19,Laptops,196107.16999999998
2021-01-09,TVs,332076.65
2022-08-02,Accessories,288204.15
2025-01-24,Smartphones,177661.64
2024-03-27,Laptops,198917.65000000002
2024-07-16,Smartphones,235805.28999999995
2021-02-02,TVs,172389.12
2021-06-13,Smartphones,258305.08000000002
2021-06-04,TVs,223813.08
2021-07-07,Smartphones,213575.73
2021-05-04,Accessories,238515.84999999998
2023-07-22,Tablets,252586.33000000002
2022-07-23,Smartphones,213237.33
2023-11-23,Smartphones,196909.12999999998
2025-04-07,Accessories,272572.83
2020-10-18,Laptops,221674.85
2023-07-16,Tablets,301513.1
2023-08-02,Accessories,275489.62
2021-05-01,Laptops,235966.31999999998
2021-09-09,Laptops,263835.69
2024-12-22,Tablets,120523.96999999999
2020-07-31,TVs,214834.77
2022-10-08,Tablets,289672.43
2022-01-16,Accessories,292220.29
2021-08-20,Tablets,270028.35
2022-01-04,Accessories,184235.62999999998
2022-12-16,Laptops,287254.4
2024-10-03,Tablets,256469.76
2023-05-31,Tablets,230355.95
2024-05-14,TVs,276475.11
2021-04-27,Tablets,307355.86
2024-11-18,Accessories,250127.32000000004
2022-01-24,Laptops,253828.75
2023-03-22,Accessories,211047.93999999997
2022-11-20,Smartphones,195531.45
2025-05-09,TVs,260202.12000000002
2024-01-22,TVs,230695.24
2023-03-08,Accessories,202917.35000000003
2020-08-29,Laptops,269527.14
2023-12-21,Laptops,271059.28
2022-08-25,Tablets,267849.74
2023-12-11,Smartphones,391467.46
2022-06-15,Accessories,223044.5
2022-03-31,Smartphones,359173.14999999997
2024-08-22,Accessories,294991.34
2021-05-16,Smartphones,324512.43000000005
2024-02-16,Accessories,328319.08999999997
2024-10-11,Tablets,249657.34
2022-03-28,Accessories,317229.8899999999
2022-03-04,Accessories,298612.62000000005
2020-09-21,Laptops,270598.88999999996
2023-01-21,Tablets,283179.9
2020-11-21,TVs,151025.46999999997
2025-01-04,TVs,255096.84999999998
2022-11-17,Accessories,294355.86
2022-01-08,Tablets,285257.3
2025-03-26,Laptops,240919.93
2025-02-17,TVs,259698.12
2021-02-10,Smartphones,162071.50000000003
2020-08-28,Tablets,285009.47
2023-07-31,Accessories,301313.64
2023-09-30,TVs,202870.46000000002
2023-11-24,Accessories,174458.75
2022-05-24,Accessories,295046.5
2024-12-06,Tablets,197690.77000000002
2021-01-07,Laptops,227463.7
2022-08-09,Laptops,215410.19
2020-07-22,TVs,210094.06
2024-01-04,Accessories,167523.92
2023-08-08,Laptops,152072.22
2022-03-04,Smartphones,226413.84000000003
2023-07-22,TVs,401624.73
2024-08-10,Laptops,212291.71
2021-04-06,Laptops,153434.93
2020-09-20,Tablets,252377.43
2020-08-28,Accessories,168122.18
2021-01-14,Smartphones,232363.08000000002
2022-03-09,Accessories,181537.31
2025-06-06,TVs,194099.72999999998
2025-01-18,Smartphones,307508.51
2021-05-23,Tablets,206661.88
2022-12-18,Tablets,170427.76
2024-04-27,Smartphones,315078.12
2023-12-07,Tablets,323843.65
2022-02-09,Laptops,203358.08999999997
2024-05-25,TVs,251587.5
2024-10-15,Accessories,225565.0
2023-09-24,Laptops,318749.43000000005
2022-04-13,Laptops,214433.5
2022-11-27,Accessories,296501.54
2023-10-04,TVs,245677.46000000002
2024-03-01,Laptops,361394.54
2024-11-14,Tablets,259529.17999999996
2022-01-19,TVs,282795.13999999996
2021-05-07,Smartphones,263290.1
2021-12-15,TVs,203373.86
2021-03-10,TVs,212680.15999999997
2024-01-15,Laptops,273276.4
2023-02-16,TVs,241047.72999999998
2024-05-01,TVs,192727.05
2021-02-12,Tablets,186903.91999999998
2022-07-12,Smartphones,221158.52
2022-07-12,Accessories,297331.85
2024-07-03,Accessories,243147.59999999998
2021-10-15,Tablets,243128.51
2023-07-03,TVs,254466.0
2022-11-21,Laptops,142154.3
2020-08-29,Tablets,294559.49
2023-09-10,Accessories,283123.66
2024-05-21,TVs,238790.33
2021-07-12,Laptops,282961.64
2022-06-12,TVs,156082.86000000002
2020-10-26,Laptops,241830.87999999998
2023-06-25,Smartphones,300183.49000000005
2021-11-25,Accessories,215790.88
2023-07-08,Accessories,149111.55
2022-09-18,TVs,191673.1
2022-09-12,TVs,238961.75
2023-03-21,TVs,195503.44
2022-07-29,Smartphones,239004.89
2022-02-13,Laptops,212212.62999999998
2020-09-30,Smartphones,228962.05999999997
2021-05-13,Accessories,213418.16999999998
2022-05-11,Smartphones,143751.65
2020-06-29,Laptops,132161.52000000002
2023-12-02,Accessories,272522.54
2021-11-27,Tablets,161532.54
2022-03-17,Laptops,235925.89
2024-12-14,Smartphones,145200.31
2024-08-12,Tablets,355813.86000000004
2021-12-24,Accessories,194550.93
2020-12-25,TVs,269133.07
2021-06-20,Laptops,225088.50999999998
2020-07-11,TVs,235533.42
2023-10-06,Smartphones,341188.98
2024-03-26,Laptops,212598.28999999998
2025-05-19,Accessories,197966.20000000004
2021-07-21,TVs,245569.76
2024-07-25,Accessories,255995.49
2023-03-07,Smartphones,267414.35000000003
2025-06-05,Smartphones,256879.71
2020-06-28,Tablets,211131.84999999998
2020-11-30,Smartphones,198409.51999999996
2021-05-24,Laptops,198903.71000000002
2023-12-22,Laptops,312391.71
2022-11-21,Smartphones,284429.3
2024-06-24,Smartphones,288312.6
2022-07-02,Smartphones,242500.47000000003
2023-08-22,Smartphones,292165.45
2024-05-11,Smartphones,220960.34000000003
2025-04-27,Smartphones,321000.94
2024-04-13,Smartphones,263570.31
2020-07-05,Smartphones,320490.52
2024-05-27,Smartphones,256034.2
2021-01-04,TVs,259018.31999999998
2024-09-30,Accessories,318771.39
2022-01-03,Tablets,247567.90000000002
2023-02-06,Smartphones,196146.76
2021-09-03,Smartphones,317147.39
2022-03-25,Tablets,296244.65
2024-10-25,Smartphones,222264.92
2022-12-06,Tablets,183181.05
2025-02-02,TVs,248390.55999999997
2021-01-23,Laptops,227175.2
2023-05-06,TVs,209661.38
2022-07-03,Accessories,246162.91
2024-03-17,Tablets,169477.06
2021-10-26,Tablets,175473.47
2021-12-29,Tablets,300612.73000000004
2022-11-18,Accessories,274222.58999999997
2021-05-14,Laptops,279879.33
2025-04-13,Accessories,297319.16
2024-02-18,Laptops,316457.45
2024-08-16,Tablets,244763.83000000002
2023-03-02,Laptops,240887.94
2021-02-16,Accessories,344216.32999999996
2021-12-12,TVs,272130.7
2021-11-05,TVs,257347.90999999997
2020-08-03,TVs,225397.78
2022-01-07,Tablets,221909.69000000003
2024-04-04,Laptops,238762.29000000004
2023-09-09,Tablets,311505.61000000004
2023-06-03,TVs,220638.33000000002
2023-12-22,TVs,243617.16999999998
2021-09-12,Accessories,200834.22000000003
2023-09-05,Tablets,259698.18
2024-12-03,Tablets,366997.9099999999
2024-01-25,TVs,333416.16000000003
2023-07-06,Laptops,354119.07999999996
2021-12-11,Accessories,275683.8
2020-08-15,Smartphones,225796.36000000002
2024-03-12,Accessories,247299.5
2025-02-07,Smartphones,146128.59000000003
2021-11-15,TVs,276655.85
2021-05-25,Laptops,168401.25
2022-08-10,Laptops,219075.27
2023-07-16,Laptops,205142.40000000002
2024-07-31,Smartphones,173589.55
2024-11-24,TVs,194549.18
2020-09-10,TVs,174067.4
2022-12-03,Laptops,116943.17000000001
2024-05-15,Accessories,171373.79
2022-08-13,Accessories,222302.67
2025-04-07,Smartphones,307909.41
2020-12-13,Tablets,193681.14
2020-12-05,Laptops,268031.97
2021-12-18,Smartphones,300141.3
2022-05-12,Smartphones,366485.66
2021-08-29,Accessories,247192.17
2024-05-19,Accessories,155852.49999999997
2021-11-24,TVs,301289.08999999997
2020-09-21,TVs,195234.1
2021-05-19,TVs,293011.94
2023-07-27,TVs,185575.94
2025-03-21,Laptops,279207.13
2021-03-19,Laptops,274732.45999999996
2024-06-02,Smartphones,225145.86
2023-08-18,Tablets,299620.16000000003
2023-04-06,Tablets,346316.68999999994
2024-12-01,Accessories,279435.14
2023-11-01,Smartphones,230172.95
2021-04-22,Accessories,229511.99
2023-07-13,TVs,130685.23999999999
2022-03-20,Tablets,166907.68000000002
2022-01-28,TVs,267376.89999999997
2022-01-19,Laptops,265719.31
2022-09-02,Accessories,282533.64999999997
2020-09-08,Tablets,173460.87000000002
2024-10-14,Accessories,276913.8
2022-02-24,TVs,418797.22
2021-12-29,TVs,155308.77000000002
2022-11-16,Laptops,183522.41999999998
2025-06-05,TVs,266423.39999999997
2023-08-01,Laptops,246071.01999999996
2021-10-07,TVs,268213.84
2020-07-15,TVs,191969.00999999995
2023-06-17,Accessories,352061.20999999996
2024-09-13,TVs,241666.1
2021-03-02,Tablets,212535.27000000005
2024-08-08,Laptops,340629.16000000003
2023-10-12,Tablets,311339.79000000004
2021-03-31,TVs,191483.09
2024-09-14,Accessories,232100.58000000002
2023-04-24,Tablets,251616.37000000002
2024-08-03,TVs,177846.27
2024-12-27,Smartphones,177050.7
2023-04-09,Tablets,201660.63000000003
2024-07-25,TVs,415282.83999999997
2020-10-08,Accessories,203329.65000000002
2021-11-14,TVs,222300.60000000003
2023-04-05,Smartphones,166562.8
2024-04-10,Laptops,281136.36
2025-05-22,TVs,295797.80999999994
2022-07-16,Tablets,222287.05999999997
2023-10-26,Tablets,197013.75
2025-04-06,TVs,159942.57
2023-04-23,Laptops,284299.53
2021-03-20,Laptops,256765.77000000002
2021-04-11,TVs,263449.79000000004
2023-12-17,Smartphones,311841.72
2024-10-29,Smartphones,294222.0
2024-10-13,Smartphones,185508.49
2024-12-09,Tablets,189749.52000000002
2023-11-25,Laptops,250235.58000000002
2024-04-22,Accessories,216635.26
2023-04-04,Smartphones,253241.38999999998
2020-12-20,Accessories,209550.57999999996
2023-01-21,Smartphones,211142.82
2022-05-16,Smartphones,136551.1
2022-07-22,Smartphones,254595.32999999996
2023-09-30,Tablets,294154.18
2022-06-16,Smartphones,280108.91
2022-01-06,Laptops,216292.22000000003
2020-09-16,Accessories,201714.08000000002
2022-10-29,Accessories,295381.18
2024-03-09,Accessories,137764.18
2022-09-27,Smartphones,240706.5
2022-11-09,Smartphones,271308.65
2023-06-15,Smartphones,241909.91
2021-08-30,Accessories,270611.31999999995
2021-01-18,Tablets,231037.85
2021-10-10,TVs,231838.58000000002
2024-09-18,Accessories,284389.60000000003
2025-06-09,Tablets,218192.46000000002
2020-09-22,Laptops,205878.67
2022-08-04,Smartphones,289372.00999999995
2021-03-12,Tablets,288315.37
2022-04-05,Smartphones,256404.99000000002
2024-02-08,Tablets,172320.70999999996
2024-12-13,Smartphones,242624.18999999997
2020-07-25,Smartphones,361597.17000000004
2020-09-26,TVs,290457.71
2021-10-15,Laptops,202449.03999999998
2022-01-23,TVs,238271.66999999998
2024-07-10,Accessories,259582.82
2021-11-29,Laptops,245072.12
2023-06-13,TVs,168006.55
2020-12-20,Tablets,244080.03999999998
2023-10-10,Accessories,181039.64
2024-01-08,Tablets,270694.25999999995
2023-10-30,Tablets,232299.66
2023-04-07,TVs,270931.17000000004
2023-04-28,Smartphones,234925.16
2024-04-16,Smartphones,249281.12
2023-03-10,Laptops,292701.4
2022-05-24,Smartphones,279920.43000000005
2023-10-16,Smartphones,179589.16999999998
2021-08-23,Laptops,194380.35000000003
2021-08-14,Smartphones,294089.72000000003
2024-10-04,TVs,296188.7
2023-05-22,Tablets,248876.09
2023-07-10,Smartphones,259687.02
2024-01-07,Smartphones,218622.81999999998
2024-03-26,Smartphones,293595.35
2022-11-18,Laptops,276085.01
2022-02-17,TVs,302326.03
2022-02-07,Laptops,259749.68000000002
2022-08-20,Tablets,168788.75
2022-02-13,Accessories,221845.58999999997
